case_id,background_index,background_id,source_uvh5,lst_stratum,lst_bin_id,native_baseline_id,baseline_id,baseline_length_m,beam_model,beam_description,morphology,s_ref_jy,height_km,az_transit_deg,za_peak_deg,n_null,pte_global_max,pte_global_absint,relative_abs_bias,z_ps_max,window_abs_bias_sum,window_bg_abs_sum,n_null_exceed_max,n_null_exceed_absint,strict_local_physical_1e3,strict_absint_physical_1e3,physical_1e2,window_bins,peak_abs_jy,mean_abs_jy,tau_min_ns,tau_max_ns,attenuation_median,attenuation_max,seed
za30_bg1_b14.6_full_polybeam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,30.0,100,0.2079207920792079,0.7425742574257426,0.001249869916182997,1.136078434967683,57375.16154090342,45904906.421079874,20,74,False,False,False,1481,0.6245196017382174,0.03875264019879273,-25.9917078816698,-24.350696509126234,0.9999094782888474,0.9999854503464222,20260760
za30_bg1_b14.6_unity_beam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,30.0,100,0.48514851485148514,0.4752475247524752,4.762764335869375,0.11121314713010207,218634251.1437403,45904906.421079874,48,47,False,False,True,1481,224.99213723688385,18.708444841954975,-25.9917078816698,-24.350696509126234,0.9999094782888474,0.9999854503464222,20260761
za45_bg1_b14.6_full_polybeam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,45.0,100,0.9603960396039604,0.5742574257425742,0.0007513430330870584,-1.187882246917515,34490.33162399173,45904906.421079874,96,57,False,False,False,1481,0.4947082715738695,0.01966659932819608,-34.64567432382269,-34.436439965313184,0.9999694204254479,0.9999709324917578,20260762
za45_bg1_b14.6_unity_beam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,45.0,100,0.9603960396039604,0.693069306930693,2.058138437635689,-1.5322869772660703,94478652.38129383,45904906.421079874,96,69,False,False,True,1481,149.99212177777153,12.423588521148902,-34.64567432382269,-34.436439965313184,0.9999694204254479,0.9999709324917578,20260763
za60_bg1_b14.6_full_polybeam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,60.0,100,0.48514851485148514,0.8415841584158416,0.00013134935676597034,0.013968373616340646,6029.5799308109035,45904906.421079874,48,84,False,False,False,1481,0.09765964970109316,0.003736592588738401,-42.1755728338931,-41.47539682245902,0.9999448875667662,0.9999563983982934,20260764
za60_bg1_b14.6_unity_beam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,60.0,100,0.7722772277227723,0.8514851485148515,0.5372265593540747,-0.8472980735238905,24661334.93406751,45904906.421079874,77,85,False,False,True,1481,74.99444434926143,6.156082799577633,-42.1755728338931,-41.47539682245902,0.9999448875667662,0.9999563983982934,20260765
za70_bg1_b14.6_full_polybeam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,70.0,100,0.19801980198019803,0.0297029702970297,3.091972044618791e-05,3.0402619153538306,1419.366873648206,45904906.421079874,19,2,False,False,False,1481,0.015607919646671145,0.0009634926636387205,-45.763071038553505,-44.63318910409364,0.999917359696413,0.9999486624465505,20260766
za70_bg1_b14.6_unity_beam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,70.0,100,0.801980198019802,0.8316831683168316,0.13822271990029383,-1.2653733375028322,6345101.022290124,45904906.421079874,80,83,False,False,True,1481,35.090077377452644,2.840243574886979,-45.763071038553505,-44.63318910409364,0.999917359696413,0.9999486624465505,20260767
za78_bg1_b14.6_full_polybeam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_14.6m,14.6,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,78.0,100,0.6633663366336634,0.06930693069306931,1.0794130901201054e-05,-0.3417415555089252,495.503568916521,45904906.421079874,66,6,False,False,False,1481,0.006677186261643325,0.00027628226486215536,-47.6357680136893,-46.24260241253931,0.999896184696013,0.9999443724783861,20260768
za78_bg1_b14.6_unity_beam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_14.6m,14.6,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,78.0,100,0.5544554455445545,0.24752475247524752,0.03514018015514807,-0.0390139797059322,1613106.68164196,45904906.421079874,55,24,False,False,True,1481,12.966633968390123,1.0200405881674801,-47.6357680136893,-46.24260241253931,0.999896184696013,0.9999443724783861,20260769
za5_bg1_b140.4_full_polybeam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,5.0,100,0.5544554455445545,0.2079207920792079,0.3230700855316503,-0.11137367095444249,1345693.84436548,4165331.005967267,55,20,False,False,True,1323,114.42392702250382,2.582025671832038,-123.2569040799201,-40.8659554224235,0.7932697276318079,0.9998224457567598,20260770
za5_bg1_b140.4_unity_beam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,5.0,100,0.6039603960396039,1.0,7.466469930569995,-0.12388013300740082,31100318.706925467,4165331.005967267,60,100,False,False,True,1323,297.43731680987224,18.824544563525286,-123.2569040799201,-40.8659554224235,0.7932697276318079,0.9998224457567598,20260771
za15_bg1_b140.4_full_polybeam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,15.0,100,0.5742574257425742,0.6435643564356436,0.020888239353231204,-0.14776089613669757,87006.43103807958,4165331.005967267,57,64,False,False,True,1323,9.962260315470036,0.20440217563176372,-163.6839304292379,-121.2259629556183,0.9480831471587371,0.9996271650868164,20260772
za15_bg1_b140.4_unity_beam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,15.0,100,0.7326732673267327,0.5742574257425742,8.246157105826898,-0.5581758424224534,34347973.87297808,4165331.005967267,73,57,False,False,True,1323,279.77452793037173,21.544483625694728,-163.6839304292379,-121.2259629556183,0.9480831471587371,0.9996271650868164,20260773
za30_bg1_b140.4_full_polybeam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,30.0,100,0.5247524752475248,0.594059405940594,0.0027630933206530756,-0.3869847452934387,11509.198280897312,4165331.005967267,52,59,False,False,False,1323,0.6236794682484667,0.03826397356533186,-249.94765561623527,-234.16697084864126,0.9916534603684015,0.9986550457913884,20260774
za30_bg1_b140.4_unity_beam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,30.0,100,0.7623762376237624,0.9207920792079208,18.009399141625007,-0.8051756813529182,75015108.64345092,4165331.005967267,76,92,False,False,True,1323,224.69103467152786,18.476942285597058,-249.94765561623527,-234.16697084864126,0.9916534603684015,0.9986550457913884,20260775
za45_bg1_b140.4_full_polybeam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,45.0,100,0.6039603960396039,0.7920792079207921,0.0023037268443552826,-0.15087845519040058,9595.784854072186,4165331.005967267,60,79,False,False,False,1323,0.4933937720165949,0.019611786745788923,-333.16799083596135,-331.15590146264685,0.9971746247784121,0.9973140998941991,20260776
za45_bg1_b140.4_unity_beam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_140.4m,140.4,unity_beam,B=1 geometry-only diagnostic,smooth,300.0,550.0,90.0,45.0,100,0.24752475247524752,0.6633663366336634,10.417857140492027,10.407995897661534,43393823.36302893,4165331.005967267,24,66,False,False,True,1323,149.5935732825605,12.388379490292728,-333.16799083596135,-331.15590146264685,0.9971746247784121,0.9973140998941991,20260777
za60_bg1_b140.4_full_polybeam,1,11_10_lst016,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\zen.LST.baseline.11_10.sum.uvh5,quiet,16,11_10,synthetic_EW_140.4m,140.4,full_polybeam,full-chromatic HERA H2C CST PolyBeam,smooth,300.0,550.0,90.0,60.0,100,0.7326732673267327,0.8712871287128713,0.0005661587707414603,-0.5938323125512065,2358.2386820697184,4165331.005967267,73,87,False,False,False,1323,0.09727050629278083,0.0037154609443222826,-405.578796083819,-398.84559663936665,0.9949128874142481,0.9959727254033671,20260778
